"Title","Creator","Contributors","Date","Extent","Source","Keywords","Description","Digital Collection","Website","Contributing Institution","SC County","Rights","Language","Digitization Specifications","Date Digital","Type","Format","Media Type","Identifier","Digital Assistant","Series","OCLC number","Date created","Date modified","Reference URL","CONTENTdm number","CONTENTdm file name","CONTENTdm file path","Year","Original Transcript","Original Len","Special Pattern","General Pattern","Repeat Chars","Short/No Transcript","Quality","Issue Types","Detected Artifacts"
"Keynote address by Dr. E. Franklin Frazier, First Southwide Conference on Discrimination in Higher Education, Page 4","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins12785","","","","2016-11-23","2016-11-23","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/13195",13195.0,"14555.jp2","/mmsimkins/image/14555.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Keynote address by Dr. E. Franklin Frazier, First Southwide Conference on Discrimination in Higher Education, Page 5","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins12786","","","","2016-11-23","2016-11-23","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/13196",13196.0,"14556.jp2","/mmsimkins/image/14556.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Keynote address by Dr. E. Franklin Frazier, First Southwide Conference on Discrimination in Higher Education, Page 6","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins12787","","","","2016-11-23","2016-11-23","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/13197",13197.0,"14557.jp2","/mmsimkins/image/14557.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Keynote address by Dr. E. Franklin Frazier, First Southwide Conference on Discrimination in Higher Education, Page 7","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins12788","","","","2016-11-23","2016-11-23","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/13198",13198.0,"14558.jp2","/mmsimkins/image/14558.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Keynote address by Dr. E. Franklin Frazier, First Southwide Conference on Discrimination in Higher Education, Page 8","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins12789","","","","2016-11-23","2016-11-23","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/13199",13199.0,"14559.jp2","/mmsimkins/image/14559.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Keynote address by Dr. E. Franklin Frazier, First Southwide Conference on Discrimination in Higher Education, Page 9","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins12790","","","","2016-11-23","2016-11-23","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/13200",13200.0,"14560.jp2","/mmsimkins/image/14560.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Keynote address by Dr. E. Franklin Frazier, First Southwide Conference on Discrimination in Higher Education, Page 10","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins12791","","","","2016-11-23","2016-11-23","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/13201",13201.0,"14561.jp2","/mmsimkins/image/14561.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Keynote address by Dr. E. Franklin Frazier, First Southwide Conference on Discrimination in Higher Education, Page 11","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins12792","","","","2016-11-23","2016-11-23","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/13202",13202.0,"14562.jp2","/mmsimkins/image/14562.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Keynote address by Dr. E. Franklin Frazier, First Southwide Conference on Discrimination in Higher Education, Page 12","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins12793","","","","2016-11-23","2016-11-23","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/13203",13203.0,"14563.jp2","/mmsimkins/image/14563.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"A petition to the President and Delegation to the United Nations, Page 1","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins12794","","","","2016-11-23","2016-11-23","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/13204",13204.0,"14564.jp2","/mmsimkins/image/14564.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"A petition to the President and Delegation to the United Nations, Page 2","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins12795","","","","2016-11-23","2016-11-23","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/13205",13205.0,"14565.jp2","/mmsimkins/image/14565.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"A petition to the President and Delegation to the United Nations, Page 3","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins12796","","","","2016-11-23","2016-11-23","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/13206",13206.0,"14566.jp2","/mmsimkins/image/14566.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Publication from the NY State Committee, American Labor Party - """"Negro Representation Now!"""", Page 1","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins12798","","","","2016-11-23","2016-11-23","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/13207",13207.0,"14567.jp2","/mmsimkins/image/14567.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Publication from the NY State Committee, American Labor Party - """"Negro Representation Now!"""", Page 2","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins12799","","","","2016-11-23","2016-11-23","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/13208",13208.0,"14568.jp2","/mmsimkins/image/14568.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Publication from the NY State Committee, American Labor Party - """"Negro Representation Now!"""", Page 3","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins12800","","","","2016-11-23","2016-11-23","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/13209",13209.0,"14569.jp2","/mmsimkins/image/14569.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Publication from the NY State Committee, American Labor Party - """"Negro Representation Now!"""", Page 4","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins12802","","","","2016-11-23","2016-11-23","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/13210",13210.0,"14570.jp2","/mmsimkins/image/14570.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Publication from the NY State Committee, American Labor Party - """"Negro Representation Now!"""", Page 5","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins12803","","","","2016-11-23","2016-11-23","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/13211",13211.0,"14571.jp2","/mmsimkins/image/14571.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Publication from the NY State Committee, American Labor Party - """"Negro Representation Now!"""", Page 6","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins12804","","","","2016-11-23","2016-11-23","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/13212",13212.0,"14572.jp2","/mmsimkins/image/14572.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Publication from the NY State Committee, American Labor Party - """"Negro Representation Now!"""", Page 7","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins12805","","","","2016-11-23","2016-11-23","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/13213",13213.0,"14573.jp2","/mmsimkins/image/14573.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Publication from the NY State Committee, American Labor Party - """"Negro Representation Now!"""", Page 8","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins12806","","","","2016-11-23","2016-11-23","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/13214",13214.0,"14574.jp2","/mmsimkins/image/14574.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Publication from the NY State Committee, American Labor Party - """"Negro Representation Now!"""", Page 9","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins12807","","","","2016-11-23","2016-11-23","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/13215",13215.0,"14575.jp2","/mmsimkins/image/14575.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Publication from the NY State Committee, American Labor Party - """"Negro Representation Now!"""", Page 10","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins12808","","","","2016-11-23","2016-11-23","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/13216",13216.0,"14576.jp2","/mmsimkins/image/14576.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Publication from the NY State Committee, American Labor Party - """"Negro Representation Now!"""", Page 11","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins12809","","","","2016-11-23","2016-11-23","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/13217",13217.0,"14577.jp2","/mmsimkins/image/14577.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Lecture delivered at Drayton Hall, August 2, 1955, Page 1","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins12810","","","","2016-11-23","2016-11-23","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/13218",13218.0,"14578.jp2","/mmsimkins/image/14578.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Lecture delivered at Drayton Hall, August 2, 1955, Page 2","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins12811","","","","2016-11-23","2016-11-23","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/13219",13219.0,"14579.jp2","/mmsimkins/image/14579.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Lecture delivered at Drayton Hall, August 2, 1955, Page 3","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins12812","","","","2016-11-23","2016-11-23","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/13220",13220.0,"14580.jp2","/mmsimkins/image/14580.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Lecture delivered at Drayton Hall, August 2, 1955, Page 4","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins12813","","","","2016-11-23","2016-11-23","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/13221",13221.0,"14581.jp2","/mmsimkins/image/14581.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Lecture delivered at Drayton Hall, August 2, 1955, Page 5","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins12814","","","","2016-11-23","2016-11-23","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/13222",13222.0,"14582.jp2","/mmsimkins/image/14582.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Lecture delivered at Drayton Hall, August 2, 1955, Page 6","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins12815","","","","2016-11-23","2016-11-23","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/13223",13223.0,"14583.jp2","/mmsimkins/image/14583.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Lecture delivered at Drayton Hall, August 2, 1955, Page 7","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins12816","","","","2016-11-23","2016-11-23","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/13224",13224.0,"14584.jp2","/mmsimkins/image/14584.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Lecture delivered at Drayton Hall, August 2, 1955, Page 8","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins12817","","","","2016-11-23","2016-11-23","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/13225",13225.0,"14585.jp2","/mmsimkins/image/14585.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Lecture delivered at Drayton Hall, August 2, 1955, Page 9","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins12818","","","","2016-11-23","2016-11-23","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/13226",13226.0,"14586.jp2","/mmsimkins/image/14586.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Lecture delivered at Drayton Hall, August 2, 1955, Page 10","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins12819","","","","2016-11-23","2016-11-23","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/13227",13227.0,"14587.jp2","/mmsimkins/image/14587.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Lecture delivered at Drayton Hall, August 2, 1955, Page 11","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins12820","","","","2016-11-23","2016-11-23","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/13228",13228.0,"14588.jp2","/mmsimkins/image/14588.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Lecture delivered at Drayton Hall, August 2, 1955, Page 12","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins12821","","","","2016-11-23","2016-11-23","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/13229",13229.0,"14589.jp2","/mmsimkins/image/14589.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Lecture delivered at Drayton Hall, August 2, 1955, Page 13","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins12822","","","","2016-11-23","2016-11-23","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/13230",13230.0,"14590.jp2","/mmsimkins/image/14590.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Lecture delivered at Drayton Hall, August 2, 1955, Page 14","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins12823","","","","2016-11-23","2016-11-23","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/13231",13231.0,"14591.jp2","/mmsimkins/image/14591.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Application","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins12824","","","","2016-11-23","2016-11-23","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/13232",13232.0,"14592.jp2","/mmsimkins/image/14592.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Excerpt from Report of State Board of Education Meeting, September 21, 1957, Page 1","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins12825","","","","2016-11-23","2016-11-23","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/13233",13233.0,"14593.jp2","/mmsimkins/image/14593.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Excerpt from Report of State Board of Education Meeting, September 21, 1957, Page 2","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins12826","","","","2016-11-23","2016-11-23","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/13234",13234.0,"14594.jp2","/mmsimkins/image/14594.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Questionnaire on voting","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins12827","","","","2016-11-23","2016-11-23","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/13235",13235.0,"14595.jp2","/mmsimkins/image/14595.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Portrait of Modjeska Monteith Simkins","","","","","","","","Modjeska Simkins Papers, 1909-1992","","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mms0071","","","","2022-08-18","2022-08-18","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/13237",13237.0,"14597.jpg","/mmsimkins/image/14597.jpg","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Photographs","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins13061","","","","2022-08-15","2022-08-15","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/13238",13238.0,"14598.jp2","/mmsimkins/image/14598.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Banker at Victory Savings Bank, Columbia, SC - Front","","","","","","","","Modjeska Simkins Papers, 1909-1992","","University of South Carolina. South Carolina Political Collections","Richland County (S.C.)","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mms0007a","","","","2022-08-18","2022-08-18","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/13239",13239.0,"14599.jp2","/mmsimkins/image/14599.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Banker at Victory Savings Bank, Columbia, SC - Back","","","","","","","","Modjeska Simkins Papers, 1909-1992","","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mms0007b","","","","2022-08-18","2022-08-18","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/13240",13240.0,"14600.jpg","/mmsimkins/image/14600.jpg","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Banquet Table at Unidentified Event - Front","","","","","","","","Modjeska Simkins Papers, 1909-1992","","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mms0069a","","","","2022-08-18","2022-08-18","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/13241",13241.0,"14601.jpg","/mmsimkins/image/14601.jpg","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Photographs","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins13065","","","","2016-11-23","2016-11-23","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/13242",13242.0,"14602.jp2","/mmsimkins/image/14602.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Photographs","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins13066","","","","2022-08-15","2022-08-15","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/13243",13243.0,"14603.jp2","/mmsimkins/image/14603.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Photographs","","","","","","","","","","","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mmsimkins13067","","","","2022-08-15","2022-08-15","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/13244",13244.0,"14604.jp2","/mmsimkins/image/14604.jp2","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins and Two Unidentified Men at Urban League Award Ceremony, February 25, 1982 - Front","","","1982-05-25 00:00:00","","","","","Modjeska Simkins Papers, 1909-1992","","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mms0017a","","","","2022-08-18","2022-08-18","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/13245",13245.0,"14605.jpg","/mmsimkins/image/14605.jpg","1982","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins and Two Unidentified Men at Urban League Award Ceremony, February 25, 1982 - Back","","","","","","","","Modjeska Simkins Papers, 1909-1992","","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","Still Image","mms0017b","","","","2022-08-18","2022-08-18","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/13246",13246.0,"14606.jpg","/mmsimkins/image/14606.jpg","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"J.B. Denley, Benjamin Schumpert, and W.N. Roseborough Inside Victory Savings Bank, April 1962 - Front","","","1962-04","","","","","Modjeska Simkins Papers, 1909-1992","","University of South Carolina. South Carolina Political Collections","Richland County (S.C.)","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mms0012a","","","","2022-08-18","2022-08-18","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/13247",13247.0,"14607.jpg","/mmsimkins/image/14607.jpg","1962","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Photographs","","","","","","","","Modjeska Simkins Papers, 1909-1992","","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mms0012b","","","","2022-08-18","2022-08-18","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/13248",13248.0,"14608.jpg","/mmsimkins/image/14608.jpg","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins at Victory Savings Bank - Front","","","","","","","","Modjeska Simkins Papers, 1909-1992","","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mms0079a","","","","2022-08-18","2022-08-18","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/13249",13249.0,"14609.jpg","/mmsimkins/image/14609.jpg","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins at Victory Savings Bank - Back","","","","","","","","Modjeska Simkins Papers, 1909-1992","","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mms0079b","","","","2022-08-18","2022-08-18","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/13250",13250.0,"14610.jpg","/mmsimkins/image/14610.jpg","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Customer and Bank Teller at Victory Savings Bank, Columbia, SC, April 1962","","","1962-04","","","","","Modjeska Simkins Papers, 1909-1992","","University of South Carolina. South Carolina Political Collections","Richland County (S.C.)","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mms0075","","","","2022-08-18","2022-08-18","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/13251",13251.0,"14611.jpg","/mmsimkins/image/14611.jpg","1962","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Dedication of the Harden Street Branch, Victory Savings Bank, Columbia, SC, April 1962 - Front","","","","","","","","Modjeska Simkins Papers, 1909-1992","","University of South Carolina. South Carolina Political Collections","Richland County (S.C.)","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mms0008a","","","","2022-08-18","2022-08-18","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/13252",13252.0,"14612.jpg","/mmsimkins/image/14612.jpg","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Dedication of the Harden Street Branch, Victory Savings Bank, Columbia, SC, April 1962 - Back","","","","","","","","Modjeska Simkins Papers, 1909-1992","","University of South Carolina. South Carolina Political Collections","Richland County (S.C.)","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","","","","","","","mms0008b","","","","2022-08-18","2022-08-18","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/13253",13253.0,"14613.jpg","/mmsimkins/image/14613.jpg","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
