"Title","Creator","Contributors","Date","Extent","Source","Keywords","Description","Digital Collection","Website","Contributing Institution","SC County","Rights","Language","Digitization Specifications","Date Digital","Type","Format","Media Type","Identifier","Digital Assistant","Series","OCLC number","Date created","Date modified","Reference URL","CONTENTdm number","CONTENTdm file name","CONTENTdm file path","Year","Original Transcript","Original Len","Special Pattern","General Pattern","Repeat Chars","Short/No Transcript","Quality","Issue Types","Detected Artifacts"
"Modjeska Simkins Papers, Topical Papers, NAACP Richland County Citizens Committee, November-December, 1972","Simkins, Modjeska Monteith, 1899-1992","","1972","21 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","Simkins, Modjeska, 1899-1992;Columbia (S.C.)","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","07825","Sarah Funk","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/6875",6875.0,"7560.cpd","/mmsimkins/image/7560.cpd","1972","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, NAACP Richland County Citizens Committee, 1971","Simkins, Modjeska Monteith, 1899-1992","","1971","25 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","Simkins, Modjeska, 1899-1992;Columbia (S.C.)","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","07532","Sarah Funk","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/6977",6977.0,"7662.cpd","/mmsimkins/image/7662.cpd","1971","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, NAACP Richland County Citizens Committee, 1968","Simkins, Modjeska Monteith, 1899-1992","","1968","12 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","Simkins, Modjeska, 1899-1992;Columbia (S.C.)","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","07382","Sarah Funk","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/7011",7011.0,"7696.cpd","/mmsimkins/image/7696.cpd","1968","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, NAACP Richland County Citizens Committee, N.D.","Simkins, Modjeska Monteith, 1899-1992","","","40 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","Simkins, Modjeska, 1899-1992;Columbia (S.C.)","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","08283","Sarah Funk","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/7074",7074.0,"7834.cpd","/mmsimkins/image/7834.cpd","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, South Carolina Council on Human Relations, 1957-1982 and no date","Simkins, Modjeska Monteith, 1899-1992","","1957-1982","31 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","Simkins, Modjeska, 1899-1992;Columbia (S.C.)","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","08564","Sarah Funk","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/7155",7155.0,"7915.cpd","/mmsimkins/image/7915.cpd","1957","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, NAACP Richland County Citizens Committee, No date","Simkins, Modjeska Monteith, 1899-1992","","","49 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","Simkins, Modjeska, 1899-1992;Columbia (S.C.)","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","08380","Sarah Funk","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/7218",7218.0,"7978.cpd","/mmsimkins/image/7978.cpd","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, South Carolina Tuberculosis Association, 1922-1948 and no date","Simkins, Modjeska Monteith, 1899-1992","","1922-1948","44 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","Simkins, Modjeska, 1899-1992;Columbia (S.C.)","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","08788","Sarah Funk","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/7351",7351.0,"8186.cpd","/mmsimkins/image/8186.cpd","1922","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, South Carolina Voter Education Project, 1962-1981 and no date","Simkins, Modjeska Monteith, 1899-1992","","1962-1981","16 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","Simkins, Modjeska, 1899-1992;Columbia (S.C.)","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","08938","Sarah Funk","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/7417",7417.0,"8252.cpd","/mmsimkins/image/8252.cpd","1962","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, NAACP Richland County Citizens Committee, No date","Simkins, Modjeska Monteith, 1899-1992","","","37 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","Simkins, Modjeska, 1899-1992;Columbia (S.C.)","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","08449","Sarah Funk","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/7470",7470.0,"8305.cpd","/mmsimkins/image/8305.cpd","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, South Carolina Department of Mental Health Hospital, 1974-1986 and no date","Simkins, Modjeska Monteith, 1899-1992","","","38 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","Simkins, Modjeska, 1899-1992;Columbia (S.C.)","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","08648","Sarah Funk","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/7583",7583.0,"8418.cpd","/mmsimkins/image/8418.cpd","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, South Carolina Task Force on Quality Education, 1967 and no date","Simkins, Modjeska Monteith, 1899-1992","","1967","5 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","Simkins, Modjeska, 1899-1992;Columbia (S.C.)","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","08771","Sarah Funk","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/7600",7600.0,"8435.cpd","/mmsimkins/image/8435.cpd","1967","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, South Carolina Coalition Against the Death Penalty, 1984 and no date","Simkins, Modjeska Monteith, 1899-1992","","","24 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","Simkins, Modjeska, 1899-1992;Columbia (S.C.)","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","08506","Sarah Funk","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/7656",7656.0,"8491.cpd","/mmsimkins/image/8491.cpd","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, Southern Conference Educational Fund, 1971","Simkins, Modjeska Monteith, 1899-1992","","1971","56 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","Simkins, Modjeska, 1899-1992;Columbia (S.C.)","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","09475","Sarah Funk","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/7771",7771.0,"8756.cpd","/mmsimkins/image/8756.cpd","1971","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, Southern Conference Educational Fund, 1968-1969","Simkins, Modjeska Monteith, 1899-1992","","1968-1969","39 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","Simkins, Modjeska, 1899-1992;Columbia (S.C.)","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","09335","Sarah Funk","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/7849",7849.0,"8834.cpd","/mmsimkins/image/8834.cpd","1968","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, Southern Conference Educational Fund, 1962-1964","Simkins, Modjeska Monteith, 1899-1992","","1962-1964","20 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","Simkins, Modjeska, 1899-1992;Columbia (S.C.)","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","09177","Sarah Funk","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/7888",7888.0,"8873.cpd","/mmsimkins/image/8873.cpd","1962","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, Southern Conference Educational Fund, No date (1 of 3)","Simkins, Modjeska Monteith, 1899-1992","","","18 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","Simkins, Modjeska, 1899-1992;Columbia (S.C.)","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","10321","Sarah Funk","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/7945",7945.0,"8930.cpd","/mmsimkins/image/8930.cpd","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, Southern Conference Educational Fund, 1973","Simkins, Modjeska Monteith, 1899-1992","","1973","19 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","Simkins, Modjeska, 1899-1992;Columbia (S.C.)","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","09742","Sarah Funk","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/7994",7994.0,"8979.cpd","/mmsimkins/image/8979.cpd","1973","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, Southern Christian Leadership Conference, 1961-1982 and no date","Simkins, Modjeska Monteith, 1899-1992","","1961-1982","14 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","Simkins, Modjeska, 1899-1992;Columbia (S.C.)","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","09030","Sarah Funk","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/8033",8033.0,"9018.cpd","/mmsimkins/image/9018.cpd","1961","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, Southern Conference Educational Fund, 1970","Simkins, Modjeska Monteith, 1899-1992","","1970","26 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","Simkins, Modjeska, 1899-1992;Columbia (S.C.)","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","09418","Sarah Funk","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/8089",8089.0,"9074.cpd","/mmsimkins/image/9074.cpd","1970","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, Southern Conference Educational Fund, 1972","Simkins, Modjeska Monteith, 1899-1992","","1972","25 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","Simkins, Modjeska, 1899-1992;Columbia (S.C.)","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","09595","Sarah Funk","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/8168",8168.0,"9153.cpd","/mmsimkins/image/9153.cpd","1972","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, Southern Conference Educational Fund, 1965-1966","Simkins, Modjeska Monteith, 1899-1992","","1965-1966","18 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","Simkins, Modjeska, 1899-1992;Columbia (S.C.)","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","09217","Sarah Funk","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/8212",8212.0,"9197.cpd","/mmsimkins/image/9197.cpd","1965","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, Southern Conference Educational Fund, October-December, 1973","Simkins, Modjeska Monteith, 1899-1992","","1973","32 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","Simkins, Modjeska, 1899-1992;Columbia (S.C.)","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","09862","Sarah Funk","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/8315",8315.0,"9300.cpd","/mmsimkins/image/9300.cpd","1973","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, Southern Conference Educational Fund, January-February, 1974","Simkins, Modjeska Monteith, 1899-1992","","1974","28 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","Simkins, Modjeska, 1899-1992;Columbia (S.C.)","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","10042","Sarah Funk","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/8405",8405.0,"9390.cpd","/mmsimkins/image/9390.cpd","1974","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, Southern Conference Educational Fund, July-September, 1973","Simkins, Modjeska Monteith, 1899-1992","","1973","11 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","Simkins, Modjeska, 1899-1992;Columbia (S.C.)","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","09796","Sarah Funk","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/8467",8467.0,"9452.cpd","/mmsimkins/image/9452.cpd","1973","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, Southern Conference Educational Fund, September-December, 1974","Simkins, Modjeska Monteith, 1899-1992","","1974","20 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","Simkins, Modjeska, 1899-1992;Columbia (S.C.)","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","10188","Sarah Funk","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/8563",8563.0,"9548.cpd","/mmsimkins/image/9548.cpd","1974","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, Southern Conference Educational Fund, March-April, 1974","Simkins, Modjeska Monteith, 1899-1992","","1974","22 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","Simkins, Modjeska, 1899-1992;Columbia (S.C.)","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","10134","Sarah Funk","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/8614",8614.0,"9599.cpd","/mmsimkins/image/9599.cpd","1974","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, Southern Conference Educational Fund, 1975-1983","Simkins, Modjeska Monteith, 1899-1992","","1975-1983","13 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","Simkins, Modjeska, 1899-1992;Columbia (S.C.)","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","10285","Sarah Funk","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/8649",8649.0,"9709.cpd","/mmsimkins/image/9709.cpd","1975","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, Southern Conference Educational Fund, 1947-1983 and no date","Simkins, Modjeska Monteith, 1899-1992","","1947-1983","42 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","Simkins, Modjeska, 1899-1992;Columbia (S.C.)","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","09072","Sarah Funk","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/8751",8751.0,"9811.cpd","/mmsimkins/image/9811.cpd","1947","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, Southern Conference Educational Fund, 1967","Simkins, Modjeska Monteith, 1899-1992","","1967","30 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","Simkins, Modjeska, 1899-1992;Columbia (S.C.)","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","09261","Sarah Funk","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/8820",8820.0,"9880.cpd","/mmsimkins/image/9880.cpd","1967","",0,False,False,False,True,False,"['Empty Transcript']","[]"
